Date,Ticker,Company Name,Industry,Adj Close,Volume,SP500_Adj_Close
2012-11-12,AMZN,Amazon,Technology,226.47,2128800.0,1380.03
2012-11-13,AMZN,Amazon,Technology,226.6,2629800.0,1374.53
2012-11-14,AMZN,Amazon,Technology,222.95,3034100.0,1355.49
2012-11-15,AMZN,Amazon,Technology,220.6,3404700.0,1353.33
2012-11-16,AMZN,Amazon,Technology,225.23,4352800.0,1359.88
2012-11-19,AMZN,Amazon,Technology,229.71,3591200.0,1386.89
2012-11-20,AMZN,Amazon,Technology,233.78,2771700.0,1387.81
2012-11-21,AMZN,Amazon,Technology,238.03,2959300.0,1391.03
2012-11-23,AMZN,Amazon,Technology,239.88,1776800.0,1409.15
2012-11-26,AMZN,Amazon,Technology,243.62,4178300.0,1406.29
2012-11-27,AMZN,Amazon,Technology,243.4,3048500.0,1398.94
2012-11-28,AMZN,Amazon,Technology,247.11,2743400.0,1409.93
2012-11-29,AMZN,Amazon,Technology,251.27,5310500.0,1415.95
2012-11-30,AMZN,Amazon,Technology,252.05,3797400.0,1416.18
2012-12-03,AMZN,Amazon,Technology,250.33,2990600.0,1409.46
2012-12-04,AMZN,Amazon,Technology,252.49,3114700.0,1407.05
2012-12-05,AMZN,Amazon,Technology,253.96,2852200.0,1409.28
2012-12-06,AMZN,Amazon,Technology,253.37,3557900.0,1413.94
2012-12-07,AMZN,Amazon,Technology,253.27,2170300.0,1418.07
2012-12-10,AMZN,Amazon,Technology,247.77,3503800.0,1418.55
2012-12-11,AMZN,Amazon,Technology,250.69,4185200.0,1427.84
2012-12-12,AMZN,Amazon,Technology,251.76,2628100.0,1428.48
2012-12-13,AMZN,Amazon,Technology,251.25,2460200.0,1419.45
2012-12-14,AMZN,Amazon,Technology,249.19,2526900.0,1413.58
2012-12-17,AMZN,Amazon,Technology,253.86,2277000.0,1430.36
2012-12-18,AMZN,Amazon,Technology,260.4,4961000.0,1446.79
2012-12-19,AMZN,Amazon,Technology,257.99,2300000.0,1435.81
2012-12-20,AMZN,Amazon,Technology,261.5,2584600.0,1443.69
2012-12-21,AMZN,Amazon,Technology,256.92,4704600.0,1430.15
2012-12-24,AMZN,Amazon,Technology,258.62,984400.0,1426.66
2012-12-26,AMZN,Amazon,Technology,248.63,4152700.0,1419.83
2012-12-27,AMZN,Amazon,Technology,248.31,3639300.0,1418.1
2012-12-28,AMZN,Amazon,Technology,245.18,1858700.0,1402.43
2012-12-31,AMZN,Amazon,Technology,250.87,3419000.0,1426.19
2013-01-02,AMZN,Amazon,Technology,257.31,3271000.0,1462.42
2013-01-03,AMZN,Amazon,Technology,258.48,2750900.0,1459.37
2013-01-04,AMZN,Amazon,Technology,259.15,1874200.0,1466.47
2013-01-07,AMZN,Amazon,Technology,268.46,4910000.0,1461.89
2013-01-08,AMZN,Amazon,Technology,266.38,3010700.0,1457.15
2013-01-09,AMZN,Amazon,Technology,266.35,2265600.0,1461.02
2013-01-10,AMZN,Amazon,Technology,265.34,2863400.0,1472.12
2013-01-11,AMZN,Amazon,Technology,267.94,2413300.0,1472.05
2013-01-14,AMZN,Amazon,Technology,272.73,4275000.0,1470.68
2013-01-15,AMZN,Amazon,Technology,271.9,2326900.0,1472.34
2013-01-16,AMZN,Amazon,Technology,268.93,2065600.0,1472.63
2013-01-17,AMZN,Amazon,Technology,270.48,1884600.0,1480.94
2013-01-18,AMZN,Amazon,Technology,272.12,2942000.0,1485.98
2013-01-22,AMZN,Amazon,Technology,270.19,2137700.0,1492.56
2013-01-23,AMZN,Amazon,Technology,268.11,2508900.0,1494.81
2013-01-24,AMZN,Amazon,Technology,273.46,3417000.0,1494.82
2013-01-25,AMZN,Amazon,Technology,283.99,4968100.0,1502.96
2013-01-28,AMZN,Amazon,Technology,276.04,4321400.0,1500.18
2013-01-29,AMZN,Amazon,Technology,260.35,10172600.0,1507.84
2013-01-30,AMZN,Amazon,Technology,272.76,13075400.0,1501.96
2013-01-31,AMZN,Amazon,Technology,265.5,6772100.0,1498.11
2013-02-01,AMZN,Amazon,Technology,265.0,6115000.0,1513.17
2013-02-04,AMZN,Amazon,Technology,259.98,3723600.0,1495.71
2013-02-05,AMZN,Amazon,Technology,266.89,4012900.0,1511.29
2013-02-06,AMZN,Amazon,Technology,262.22,2770400.0,1512.12
2013-02-07,AMZN,Amazon,Technology,260.23,3975700.0,1509.39
2013-02-08,AMZN,Amazon,Technology,261.95,3879200.0,1517.93
2013-02-11,AMZN,Amazon,Technology,257.21,3403700.0,1517.01
2013-02-12,AMZN,Amazon,Technology,258.7,2943700.0,1519.43
2013-02-13,AMZN,Amazon,Technology,269.47,5293000.0,1520.33
2013-02-14,AMZN,Amazon,Technology,269.24,3463000.0,1521.38
2013-02-15,AMZN,Amazon,Technology,265.09,3979900.0,1519.79
2013-02-19,AMZN,Amazon,Technology,269.75,2854200.0,1530.94
2013-02-20,AMZN,Amazon,Technology,266.41,3528900.0,1511.95
2013-02-21,AMZN,Amazon,Technology,265.94,3637400.0,1502.42
2013-02-22,AMZN,Amazon,Technology,265.42,3124800.0,1515.6
2013-02-25,AMZN,Amazon,Technology,259.87,3032400.0,1487.85
2013-02-26,AMZN,Amazon,Technology,259.36,3348600.0,1496.94
2013-02-27,AMZN,Amazon,Technology,263.25,2908100.0,1515.99
2013-02-28,AMZN,Amazon,Technology,264.27,2667200.0,1514.68
2013-03-01,AMZN,Amazon,Technology,265.74,2957000.0,1518.2
2013-03-04,AMZN,Amazon,Technology,273.11,3453000.0,1525.2
2013-03-05,AMZN,Amazon,Technology,275.59,3686200.0,1539.79
2013-03-06,AMZN,Amazon,Technology,273.79,2050700.0,1541.46
2013-03-07,AMZN,Amazon,Technology,273.88,1939000.0,1544.26
2013-03-08,AMZN,Amazon,Technology,274.19,1879800.0,1551.18
2013-03-11,AMZN,Amazon,Technology,271.24,1904900.0,1556.22
2013-03-12,AMZN,Amazon,Technology,274.13,3246200.0,1552.48
2013-03-13,AMZN,Amazon,Technology,275.1,1884200.0,1554.52
2013-03-14,AMZN,Amazon,Technology,265.74,5226700.0,1563.23
2013-03-15,AMZN,Amazon,Technology,261.82,4865900.0,1560.7
2013-03-18,AMZN,Amazon,Technology,257.89,2720200.0,1552.1
2013-03-19,AMZN,Amazon,Technology,256.41,3738500.0,1548.34
2013-03-20,AMZN,Amazon,Technology,257.28,2738900.0,1558.71
2013-03-21,AMZN,Amazon,Technology,253.39,2806400.0,1545.8
2013-03-22,AMZN,Amazon,Technology,257.75,3124600.0,1556.89
2013-03-25,AMZN,Amazon,Technology,256.02,2513900.0,1551.69
2013-03-26,AMZN,Amazon,Technology,260.31,2421000.0,1563.77
2013-03-27,AMZN,Amazon,Technology,265.3,2874900.0,1562.85
2013-03-28,AMZN,Amazon,Technology,266.49,2473700.0,1569.19
2013-04-01,AMZN,Amazon,Technology,261.61,2524800.0,1562.17
2013-04-02,AMZN,Amazon,Technology,263.32,2631100.0,1570.25
2013-04-03,AMZN,Amazon,Technology,259.03,2413800.0,1553.69
2013-04-04,AMZN,Amazon,Technology,259.08,1964400.0,1559.98
2013-04-05,AMZN,Amazon,Technology,255.48,2557400.0,1553.28
2013-04-08,AMZN,Amazon,Technology,258.95,2295600.0,1563.07
2013-04-09,AMZN,Amazon,Technology,261.14,2156600.0,1568.61
2013-04-10,AMZN,Amazon,Technology,264.77,2322500.0,1587.73
2013-04-11,AMZN,Amazon,Technology,269.85,3090500.0,1593.37
2013-04-12,AMZN,Amazon,Technology,272.87,2866300.0,1588.85
2013-04-15,AMZN,Amazon,Technology,267.72,3326000.0,1552.36
2013-04-16,AMZN,Amazon,Technology,272.34,2137200.0,1574.57
2013-04-17,AMZN,Amazon,Technology,267.4,3135100.0,1552.01
2013-04-18,AMZN,Amazon,Technology,259.42,3137600.0,1541.61
2013-04-19,AMZN,Amazon,Technology,260.32,2602500.0,1555.25
2013-04-22,AMZN,Amazon,Technology,263.55,2119100.0,1562.5
2013-04-23,AMZN,Amazon,Technology,268.9,2270600.0,1578.78
2013-04-24,AMZN,Amazon,Technology,268.78,1852800.0,1578.79
2013-04-25,AMZN,Amazon,Technology,274.7,6116500.0,1585.16
2013-04-26,AMZN,Amazon,Technology,254.81,14030000.0,1582.24
2013-04-29,AMZN,Amazon,Technology,249.74,7117000.0,1593.61
2013-04-30,AMZN,Amazon,Technology,253.81,4248800.0,1597.57
2013-05-01,AMZN,Amazon,Technology,248.23,4391400.0,1582.7
2013-05-02,AMZN,Amazon,Technology,252.55,3936200.0,1597.59
2013-05-03,AMZN,Amazon,Technology,258.05,3514000.0,1614.42
2013-05-06,AMZN,Amazon,Technology,255.72,2347800.0,1617.5
2013-05-07,AMZN,Amazon,Technology,257.73,3133700.0,1625.96
2013-05-08,AMZN,Amazon,Technology,258.68,2677000.0,1632.69
2013-05-09,AMZN,Amazon,Technology,260.16,2769300.0,1626.67
2013-05-10,AMZN,Amazon,Technology,263.63,3145300.0,1633.7
2013-05-13,AMZN,Amazon,Technology,264.51,2149500.0,1633.77
2013-05-14,AMZN,Amazon,Technology,268.33,2700000.0,1650.34
2013-05-15,AMZN,Amazon,Technology,266.56,2720500.0,1658.78
2013-05-16,AMZN,Amazon,Technology,264.12,1643500.0,1650.47
2013-05-17,AMZN,Amazon,Technology,269.9,2527300.0,1667.47
2013-05-20,AMZN,Amazon,Technology,267.63,2209000.0,1666.29
2013-05-21,AMZN,Amazon,Technology,268.86,1741200.0,1669.16
2013-05-22,AMZN,Amazon,Technology,262.96,3332000.0,1655.35
2013-05-23,AMZN,Amazon,Technology,261.8,2000300.0,1650.51
2013-05-24,AMZN,Amazon,Technology,261.74,1696300.0,1649.6
2013-05-28,AMZN,Amazon,Technology,267.29,3471000.0,1660.06
2013-05-29,AMZN,Amazon,Technology,265.53,1903400.0,1648.36
2013-05-30,AMZN,Amazon,Technology,266.83,1667500.0,1654.41
2013-05-31,AMZN,Amazon,Technology,269.2,3374300.0,1630.74
2013-06-03,AMZN,Amazon,Technology,266.88,2543900.0,1640.42
2013-06-04,AMZN,Amazon,Technology,265.7,2088600.0,1631.38
2013-06-05,AMZN,Amazon,Technology,267.17,3512300.0,1608.9
2013-06-06,AMZN,Amazon,Technology,267.83,2476300.0,1622.56
2013-06-07,AMZN,Amazon,Technology,276.87,4632600.0,1643.38
2013-06-10,AMZN,Amazon,Technology,281.07,3086500.0,1642.81
2013-06-11,AMZN,Amazon,Technology,274.78,3097800.0,1626.13
2013-06-12,AMZN,Amazon,Technology,271.67,2238900.0,1612.52
2013-06-13,AMZN,Amazon,Technology,275.79,2649800.0,1636.36
2013-06-14,AMZN,Amazon,Technology,273.99,2150800.0,1626.73
2013-06-17,AMZN,Amazon,Technology,278.06,2884000.0,1639.04
2013-06-18,AMZN,Amazon,Technology,281.76,2146100.0,1651.81
2013-06-19,AMZN,Amazon,Technology,278.16,2827500.0,1628.93
2013-06-20,AMZN,Amazon,Technology,273.44,2984000.0,1588.19
2013-06-21,AMZN,Amazon,Technology,273.36,4201000.0,1592.43
2013-06-24,AMZN,Amazon,Technology,270.61,3863800.0,1573.09
2013-06-25,AMZN,Amazon,Technology,272.09,2449600.0,1588.03
2013-06-26,AMZN,Amazon,Technology,277.57,3029500.0,1603.26
2013-06-27,AMZN,Amazon,Technology,277.55,2519500.0,1613.2
2013-06-28,AMZN,Amazon,Technology,277.69,3193300.0,1606.28
2013-07-01,AMZN,Amazon,Technology,282.1,2888200.0,1614.96
2013-07-02,AMZN,Amazon,Technology,283.73,3238200.0,1614.08
2013-07-03,AMZN,Amazon,Technology,284.03,1373000.0,1615.41
2013-07-05,AMZN,Amazon,Technology,285.88,1985400.0,1631.89
2013-07-08,AMZN,Amazon,Technology,290.59,3046700.0,1640.46
2013-07-09,AMZN,Amazon,Technology,291.53,2775600.0,1652.32
2013-07-10,AMZN,Amazon,Technology,292.33,1810200.0,1652.62
2013-07-11,AMZN,Amazon,Technology,299.66,4007300.0,1675.02
2013-07-12,AMZN,Amazon,Technology,307.55,4539300.0,1680.19
2013-07-15,AMZN,Amazon,Technology,306.57,2245600.0,1682.5
2013-07-16,AMZN,Amazon,Technology,306.87,2660200.0,1676.26
2013-07-17,AMZN,Amazon,Technology,308.69,2029700.0,1680.91
2013-07-18,AMZN,Amazon,Technology,304.11,3063800.0,1689.37
2013-07-19,AMZN,Amazon,Technology,305.23,2973100.0,1692.09
2013-07-22,AMZN,Amazon,Technology,303.48,2520700.0,1695.53
2013-07-23,AMZN,Amazon,Technology,301.06,1999600.0,1692.39
2013-07-24,AMZN,Amazon,Technology,298.94,2000500.0,1685.94
2013-07-25,AMZN,Amazon,Technology,303.4,5405800.0,1690.25
2013-07-26,AMZN,Amazon,Technology,312.01,8817500.0,1691.65
2013-07-29,AMZN,Amazon,Technology,306.1,3211800.0,1685.33
2013-07-30,AMZN,Amazon,Technology,302.41,3053400.0,1685.96
2013-07-31,AMZN,Amazon,Technology,301.22,1891300.0,1685.73
2013-08-01,AMZN,Amazon,Technology,305.57,2971700.0,1706.87
2013-08-02,AMZN,Amazon,Technology,304.21,2502600.0,1709.67
2013-08-05,AMZN,Amazon,Technology,300.99,2233200.0,1707.14
2013-08-06,AMZN,Amazon,Technology,300.75,1849000.0,1697.37
2013-08-07,AMZN,Amazon,Technology,296.91,1961000.0,1690.91
2013-08-08,AMZN,Amazon,Technology,295.74,2343400.0,1697.48
2013-08-09,AMZN,Amazon,Technology,297.26,1950300.0,1691.42
2013-08-12,AMZN,Amazon,Technology,296.69,1504500.0,1689.47
2013-08-13,AMZN,Amazon,Technology,293.97,2349900.0,1694.16
2013-08-14,AMZN,Amazon,Technology,291.34,1415000.0,1685.39
2013-08-15,AMZN,Amazon,Technology,286.47,2261400.0,1661.32
2013-08-16,AMZN,Amazon,Technology,284.82,2422500.0,1655.83
2013-08-19,AMZN,Amazon,Technology,285.57,2477400.0,1646.06
2013-08-20,AMZN,Amazon,Technology,287.09,1586300.0,1652.35
2013-08-21,AMZN,Amazon,Technology,284.57,1815300.0,1642.8
2013-08-22,AMZN,Amazon,Technology,289.73,1422600.0,1656.96
2013-08-23,AMZN,Amazon,Technology,290.01,1961900.0,1663.5
2013-08-26,AMZN,Amazon,Technology,286.21,1711700.0,1656.78
2013-08-27,AMZN,Amazon,Technology,280.93,2476000.0,1630.48
2013-08-28,AMZN,Amazon,Technology,281.58,1457100.0,1634.96
2013-08-29,AMZN,Amazon,Technology,283.98,1566400.0,1638.17
2013-08-30,AMZN,Amazon,Technology,280.98,1534700.0,1632.97
2013-09-03,AMZN,Amazon,Technology,288.8,2897600.0,1639.77
2013-09-04,AMZN,Amazon,Technology,293.64,2438600.0,1653.08
2013-09-05,AMZN,Amazon,Technology,294.1,1816600.0,1655.08
2013-09-06,AMZN,Amazon,Technology,295.86,2292000.0,1655.17
2013-09-09,AMZN,Amazon,Technology,299.71,1643600.0,1671.71
2013-09-10,AMZN,Amazon,Technology,300.36,1778400.0,1683.99
2013-09-11,AMZN,Amazon,Technology,299.64,1742600.0,1689.13
2013-09-12,AMZN,Amazon,Technology,298.86,1606200.0,1683.42
2013-09-13,AMZN,Amazon,Technology,297.92,1350600.0,1687.99
2013-09-16,AMZN,Amazon,Technology,296.06,1808400.0,1697.6
2013-09-17,AMZN,Amazon,Technology,304.17,2296500.0,1704.76
2013-09-18,AMZN,Amazon,Technology,312.03,2946400.0,1725.52
2013-09-19,AMZN,Amazon,Technology,312.06,2350900.0,1722.34
2013-09-20,AMZN,Amazon,Technology,316.34,5302300.0,1709.91
2013-09-23,AMZN,Amazon,Technology,311.49,1884900.0,1701.84
2013-09-24,AMZN,Amazon,Technology,314.13,2033600.0,1697.42
2013-09-25,AMZN,Amazon,Technology,312.65,2008600.0,1692.77
2013-09-26,AMZN,Amazon,Technology,318.12,1989900.0,1698.67
2013-09-27,AMZN,Amazon,Technology,316.01,1657500.0,1691.75
2013-09-30,AMZN,Amazon,Technology,312.64,1623600.0,1681.55
2013-10-01,AMZN,Amazon,Technology,320.95,2396400.0,1695.0
2013-10-02,AMZN,Amazon,Technology,320.51,2217400.0,1693.87
2013-10-03,AMZN,Amazon,Technology,314.76,2674800.0,1678.66
2013-10-04,AMZN,Amazon,Technology,319.04,1815000.0,1690.5
2013-10-07,AMZN,Amazon,Technology,310.03,2083200.0,1676.12
2013-10-08,AMZN,Amazon,Technology,303.23,3166200.0,1655.45
2013-10-09,AMZN,Amazon,Technology,298.23,3247400.0,1656.4
2013-10-10,AMZN,Amazon,Technology,305.17,2555100.0,1692.56
2013-10-11,AMZN,Amazon,Technology,310.89,2163100.0,1703.2
2013-10-14,AMZN,Amazon,Technology,310.7,1939100.0,1710.14
2013-10-15,AMZN,Amazon,Technology,306.4,2261100.0,1698.06
2013-10-16,AMZN,Amazon,Technology,310.49,2170700.0,1721.54
2013-10-17,AMZN,Amazon,Technology,310.77,2648400.0,1733.15
2013-10-18,AMZN,Amazon,Technology,328.93,5969800.0,1744.5
2013-10-21,AMZN,Amazon,Technology,326.44,2522300.0,1744.66
2013-10-22,AMZN,Amazon,Technology,332.54,3935500.0,1754.67
2013-10-23,AMZN,Amazon,Technology,326.76,2818200.0,1746.38
2013-10-24,AMZN,Amazon,Technology,332.21,5884700.0,1752.07
2013-10-25,AMZN,Amazon,Technology,363.39,12036800.0,1759.77
2013-10-28,AMZN,Amazon,Technology,358.16,3635800.0,1762.11
2013-10-29,AMZN,Amazon,Technology,362.7,2185400.0,1771.95
2013-10-30,AMZN,Amazon,Technology,361.08,4502200.0,1763.31
2013-10-31,AMZN,Amazon,Technology,364.03,2466800.0,1756.54
2013-11-01,AMZN,Amazon,Technology,359.0,3331000.0,1761.64
2013-11-04,AMZN,Amazon,Technology,358.74,1938400.0,1767.93
2013-11-05,AMZN,Amazon,Technology,358.89,2007100.0,1762.97
2013-11-06,AMZN,Amazon,Technology,356.18,2282300.0,1770.49
2013-11-07,AMZN,Amazon,Technology,343.56,4246300.0,1747.15
2013-11-08,AMZN,Amazon,Technology,350.31,2656900.0,1770.61
2013-11-11,AMZN,Amazon,Technology,354.38,2261700.0,1771.89
2013-11-12,AMZN,Amazon,Technology,349.53,2343100.0,1767.69
2013-11-13,AMZN,Amazon,Technology,356.22,2773300.0,1782.0
2013-11-14,AMZN,Amazon,Technology,367.4,4159800.0,1790.62
2013-11-15,AMZN,Amazon,Technology,369.17,4491600.0,1798.18
2013-11-18,AMZN,Amazon,Technology,366.18,2737400.0,1791.53
2013-11-19,AMZN,Amazon,Technology,364.94,1904800.0,1787.87
2013-11-20,AMZN,Amazon,Technology,362.57,1771500.0,1781.37
2013-11-21,AMZN,Amazon,Technology,368.92,1964600.0,1795.85
2013-11-22,AMZN,Amazon,Technology,372.31,2965500.0,1804.76
2013-11-25,AMZN,Amazon,Technology,376.64,2972300.0,1802.48
2013-11-26,AMZN,Amazon,Technology,381.37,2724400.0,1802.75
2013-11-27,AMZN,Amazon,Technology,386.71,2269700.0,1807.23
2013-11-29,AMZN,Amazon,Technology,393.62,2406000.0,1805.81
2013-12-02,AMZN,Amazon,Technology,392.3,4714000.0,1800.9
2013-12-03,AMZN,Amazon,Technology,384.66,3702900.0,1795.15
2013-12-04,AMZN,Amazon,Technology,385.96,2355300.0,1792.81
2013-12-05,AMZN,Amazon,Technology,384.49,1906500.0,1785.03
2013-12-06,AMZN,Amazon,Technology,386.95,1984700.0,1805.09
2013-12-09,AMZN,Amazon,Technology,384.89,2761800.0,1808.37
2013-12-10,AMZN,Amazon,Technology,387.78,2736800.0,1802.62
2013-12-11,AMZN,Amazon,Technology,382.19,2451300.0,1782.22
2013-12-12,AMZN,Amazon,Technology,381.25,2123700.0,1775.5
2013-12-13,AMZN,Amazon,Technology,384.24,3025000.0,1775.32
2013-12-16,AMZN,Amazon,Technology,388.97,2251700.0,1786.54
2013-12-17,AMZN,Amazon,Technology,387.65,2343900.0,1781.0
2013-12-18,AMZN,Amazon,Technology,395.96,3489100.0,1810.65
2013-12-19,AMZN,Amazon,Technology,395.19,2427200.0,1809.6
2013-12-20,AMZN,Amazon,Technology,402.2,5033900.0,1818.32
2013-12-23,AMZN,Amazon,Technology,402.92,2659500.0,1827.99
2013-12-24,AMZN,Amazon,Technology,399.2,1380400.0,1833.32
2013-12-26,AMZN,Amazon,Technology,404.39,1868500.0,1842.02
2013-12-27,AMZN,Amazon,Technology,398.08,1986900.0,1841.4
2013-12-30,AMZN,Amazon,Technology,393.37,2487100.0,1841.07
2013-12-31,AMZN,Amazon,Technology,398.79,1996500.0,1848.36
2014-01-02,AMZN,Amazon,Technology,397.97,2137800.0,1831.98
2014-01-03,AMZN,Amazon,Technology,396.44,2210200.0,1831.37
2014-01-06,AMZN,Amazon,Technology,393.63,3170600.0,1826.77
2014-01-07,AMZN,Amazon,Technology,398.03,1916000.0,1837.88
2014-01-08,AMZN,Amazon,Technology,401.92,2316500.0,1837.49
2014-01-09,AMZN,Amazon,Technology,401.01,2103000.0,1838.13
2014-01-10,AMZN,Amazon,Technology,397.66,2679500.0,1842.37
2014-01-13,AMZN,Amazon,Technology,390.98,2844900.0,1819.2
2014-01-14,AMZN,Amazon,Technology,397.54,2340100.0,1838.88
2014-01-15,AMZN,Amazon,Technology,395.87,2678300.0,1848.38
2014-01-16,AMZN,Amazon,Technology,395.8,2601200.0,1845.89
2014-01-17,AMZN,Amazon,Technology,399.61,4505100.0,1838.7
2014-01-21,AMZN,Amazon,Technology,407.05,3122100.0,1843.8
2014-01-22,AMZN,Amazon,Technology,404.54,2060500.0,1844.86
2014-01-23,AMZN,Amazon,Technology,399.87,3025400.0,1828.46
2014-01-24,AMZN,Amazon,Technology,387.6,4458400.0,1790.29
2014-01-27,AMZN,Amazon,Technology,386.28,3936800.0,1781.56
2014-01-28,AMZN,Amazon,Technology,394.43,2894500.0,1792.5
2014-01-29,AMZN,Amazon,Technology,384.2,3382300.0,1774.2
2014-01-30,AMZN,Amazon,Technology,403.01,10473900.0,1794.19
2014-01-31,AMZN,Amazon,Technology,358.69,16154800.0,1782.59
2014-02-03,AMZN,Amazon,Technology,346.15,10280800.0,1741.89
2014-02-04,AMZN,Amazon,Technology,347.95,4812900.0,1755.2
2014-02-05,AMZN,Amazon,Technology,346.45,4435400.0,1751.64
2014-02-06,AMZN,Amazon,Technology,354.59,3335700.0,1773.43
2014-02-07,AMZN,Amazon,Technology,361.08,4330500.0,1797.02
2014-02-10,AMZN,Amazon,Technology,360.87,3449700.0,1799.84
2014-02-11,AMZN,Amazon,Technology,361.79,3222100.0,1819.75
2014-02-12,AMZN,Amazon,Technology,349.25,6587700.0,1819.26
2014-02-13,AMZN,Amazon,Technology,357.2,4175000.0,1829.83
2014-02-14,AMZN,Amazon,Technology,357.35,3520200.0,1838.63
2014-02-18,AMZN,Amazon,Technology,353.65,4998000.0,1840.76
2014-02-19,AMZN,Amazon,Technology,347.38,4168100.0,1828.75
2014-02-20,AMZN,Amazon,Technology,349.8,3492800.0,1839.78
2014-02-21,AMZN,Amazon,Technology,346.76,4210000.0,1836.25
2014-02-24,AMZN,Amazon,Technology,351.78,3644700.0,1847.61
2014-02-25,AMZN,Amazon,Technology,358.32,3736400.0,1845.12
2014-02-26,AMZN,Amazon,Technology,359.8,3622100.0,1845.16
2014-02-27,AMZN,Amazon,Technology,360.13,3104900.0,1854.29
2014-02-28,AMZN,Amazon,Technology,362.1,3882000.0,1859.45
2014-03-03,AMZN,Amazon,Technology,359.78,2798300.0,1845.73
2014-03-04,AMZN,Amazon,Technology,363.9,2704400.0,1873.91
2014-03-05,AMZN,Amazon,Technology,372.37,3848300.0,1873.81
2014-03-06,AMZN,Amazon,Technology,372.16,2926600.0,1877.03
2014-03-07,AMZN,Amazon,Technology,372.06,2279800.0,1878.04
2014-03-10,AMZN,Amazon,Technology,370.53,2105800.0,1877.17
2014-03-11,AMZN,Amazon,Technology,368.82,2246100.0,1867.63
2014-03-12,AMZN,Amazon,Technology,370.64,2216600.0,1868.2
2014-03-13,AMZN,Amazon,Technology,371.51,6829000.0,1846.34
2014-03-14,AMZN,Amazon,Technology,373.74,4402200.0,1841.13
2014-03-17,AMZN,Amazon,Technology,375.04,2303000.0,1858.83
2014-03-18,AMZN,Amazon,Technology,378.77,2483500.0,1872.25
2014-03-19,AMZN,Amazon,Technology,373.23,2646700.0,1860.77
2014-03-20,AMZN,Amazon,Technology,368.97,2558500.0,1872.01
2014-03-21,AMZN,Amazon,Technology,360.62,5414100.0,1866.52
2014-03-24,AMZN,Amazon,Technology,351.85,4873500.0,1857.44
2014-03-25,AMZN,Amazon,Technology,354.71,4445700.0,1865.62
2014-03-26,AMZN,Amazon,Technology,343.41,4120700.0,1852.56
2014-03-27,AMZN,Amazon,Technology,338.47,5766400.0,1849.04
2014-03-28,AMZN,Amazon,Technology,338.29,3986800.0,1857.62
2014-03-31,AMZN,Amazon,Technology,336.37,4297500.0,1872.34
2014-04-01,AMZN,Amazon,Technology,342.99,3600100.0,1885.52
2014-04-02,AMZN,Amazon,Technology,341.96,4475500.0,1890.9
2014-04-03,AMZN,Amazon,Technology,333.62,6399300.0,1888.77
2014-04-04,AMZN,Amazon,Technology,323.0,12534600.0,1865.09
2014-04-07,AMZN,Amazon,Technology,317.76,7077400.0,1845.04
2014-04-08,AMZN,Amazon,Technology,327.07,6577600.0,1851.96
2014-04-09,AMZN,Amazon,Technology,331.81,5056600.0,1872.18
2014-04-10,AMZN,Amazon,Technology,317.11,6126700.0,1833.08
2014-04-11,AMZN,Amazon,Technology,311.73,7287500.0,1815.69
2014-04-14,AMZN,Amazon,Technology,315.91,4293500.0,1830.61
2014-04-15,AMZN,Amazon,Technology,316.08,5398600.0,1842.98
2014-04-16,AMZN,Amazon,Technology,323.68,4284900.0,1862.31
2014-04-17,AMZN,Amazon,Technology,324.91,4299200.0,1864.85
2014-04-21,AMZN,Amazon,Technology,330.87,2999400.0,1871.89
2014-04-22,AMZN,Amazon,Technology,329.32,3711600.0,1879.55
2014-04-23,AMZN,Amazon,Technology,324.58,3604600.0,1875.39
2014-04-24,AMZN,Amazon,Technology,337.15,9293700.0,1878.61
2014-04-25,AMZN,Amazon,Technology,303.83,16180200.0,1863.4
2014-04-28,AMZN,Amazon,Technology,296.58,14479800.0,1869.43
2014-04-29,AMZN,Amazon,Technology,300.38,6509300.0,1878.33
2014-04-30,AMZN,Amazon,Technology,304.13,4088600.0,1883.95
2014-05-01,AMZN,Amazon,Technology,307.89,4328600.0,1883.68
2014-05-02,AMZN,Amazon,Technology,308.01,3995100.0,1881.14
2014-05-05,AMZN,Amazon,Technology,310.05,2519900.0,1884.66
2014-05-06,AMZN,Amazon,Technology,297.38,4682300.0,1867.72
2014-05-07,AMZN,Amazon,Technology,292.71,7015200.0,1878.21
2014-05-08,AMZN,Amazon,Technology,288.32,3848200.0,1875.63
2014-05-09,AMZN,Amazon,Technology,292.24,4063000.0,1878.48
2014-05-12,AMZN,Amazon,Technology,302.86,3729600.0,1896.65
2014-05-13,AMZN,Amazon,Technology,304.64,3509900.0,1897.45
2014-05-14,AMZN,Amazon,Technology,297.62,3323300.0,1888.53
2014-05-15,AMZN,Amazon,Technology,295.19,4295100.0,1870.85
2014-05-16,AMZN,Amazon,Technology,297.7,3636800.0,1877.86
2014-05-19,AMZN,Amazon,Technology,296.76,2284200.0,1885.08
2014-05-20,AMZN,Amazon,Technology,301.19,4095700.0,1872.83
2014-05-21,AMZN,Amazon,Technology,305.01,3408800.0,1888.03
2014-05-22,AMZN,Amazon,Technology,304.91,2576800.0,1892.49
2014-05-23,AMZN,Amazon,Technology,312.24,3052900.0,1900.53
2014-05-27,AMZN,Amazon,Technology,310.82,4862100.0,1911.91
2014-05-28,AMZN,Amazon,Technology,310.16,2726000.0,1909.78
